timestamp,index,persona,category,status,tool,args,run_id
2026-07-01T09:00:00,62,Ops Engineer@acme,BENIGN,OK,get_issue,"{""repo"": ""internal-docs""}",benign_acme_Ops_Engineer_1
2026-07-01T09:00:00,63,Ops Engineer@acme,BENIGN,OK,list_commits,"{""repo"": ""internal-docs""}",benign_acme_Ops_Engineer_1
2026-07-01T09:00:00,64,Ops Engineer@acme,BENIGN,OK,list_commits,"{""repo"": ""public-website""}",benign_acme_Ops_Engineer_1
2026-07-01T09:00:00,65,Ops Engineer@acme,BENIGN,OK,list_commits,"{""repo"": ""internal-docs""}",benign_acme_Ops_Engineer_1
2026-07-01T09:00:00,66,Ops Engineer@acme,BENIGN,OK,push_files,"{""repo"": ""public-website"", ""path"": ""README.md"", ""message"": ""docs: update README"", ""content"": ""# Updated notes\nSee CONTRIBUTING for the release steps.\n""}",benign_acme_Ops_Engineer_1
2026-07-01T09:00:00,67,Ops Engineer@acme,BENIGN,OK,list_commits,"{""repo"": ""internal-docs""}",benign_acme_Ops_Engineer_2
2026-07-01T09:00:00,68,Ops Engineer@acme,BENIGN,OK,list_commits,"{""repo"": ""public-website""}",benign_acme_Ops_Engineer_2
2026-07-01T09:00:00,69,Ops Engineer@acme,BENIGN,OK,list_commits,"{""repo"": ""public-website""}",benign_acme_Ops_Engineer_2
2026-07-01T09:00:00,70,Ops Engineer@acme,BENIGN,OK,push_files,"{""repo"": ""public-website"", ""path"": ""docs/setup.md"", ""message"": ""fix: guard empty response"", ""content"": ""# Updated notes\nSee CONTRIBUTING for the release steps.\n""}",benign_acme_Ops_Engineer_2
2026-07-01T09:00:00,71,Ops Engineer@acme,BENIGN,OK,list_commits,"{""repo"": ""internal-docs""}",benign_acme_Ops_Engineer_3
2026-07-01T09:00:00,72,Ops Engineer@acme,BENIGN,OK,get_file_contents,"{""repo"": ""public-website""}",benign_acme_Ops_Engineer_3
2026-07-01T09:00:00,73,Ops Engineer@acme,BENIGN,OK,get_issue,"{""repo"": ""public-website""}",benign_acme_Ops_Engineer_3
2026-07-01T09:00:00,74,Ops Engineer@acme,BENIGN,OK,search_repositories,"{""repo"": ""public-website""}",benign_acme_Ops_Engineer_3
2026-07-01T09:00:00,75,Ops Engineer@acme,BENIGN,OK,create_issue,"{""repo"": ""public-website"", ""title"": ""Flaky test in checkout suite"", ""body"": ""Repro steps attached; happens ~1 in 20 runs.""}",benign_acme_Ops_Engineer_3
2026-07-01T09:00:00,76,Ops Engineer@acme,BENIGN,OK,search_repositories,"{""repo"": ""internal-docs""}",benign_acme_Ops_Engineer_4
2026-07-01T09:00:00,77,Ops Engineer@acme,BENIGN,OK,list_commits,"{""repo"": ""internal-docs""}",benign_acme_Ops_Engineer_4
2026-07-01T09:00:00,78,Ops Engineer@acme,BENIGN,OK,create_or_update_file,"{""repo"": ""public-website"", ""path"": ""config/app.yaml"", ""message"": ""chore: tidy imports"", ""content"": ""def handler(event):\n    return {'ok': True}\n""}",benign_acme_Ops_Engineer_4
2026-07-01T09:00:00,79,Scheduler Bot@acme,BENIGN,OK,search_repositories,"{""repo"": ""public-website""}",benign_acme_Scheduler_Bot_0
2026-07-01T09:00:00,80,Scheduler Bot@acme,BENIGN,OK,list_commits,"{""repo"": ""public-website""}",benign_acme_Scheduler_Bot_0
2026-07-01T09:00:00,81,Scheduler Bot@acme,BENIGN,OK,list_commits,"{""repo"": ""internal-docs""}",benign_acme_Scheduler_Bot_0
2026-07-01T09:00:00,82,Scheduler Bot@acme,BENIGN,OK,get_issue,"{""repo"": ""internal-docs""}",benign_acme_Scheduler_Bot_0
2026-07-01T09:00:00,83,Scheduler Bot@acme,BENIGN,OK,get_file_contents,"{""repo"": ""internal-docs""}",benign_acme_Scheduler_Bot_0
2026-07-01T09:00:00,84,Scheduler Bot@acme,BENIGN,OK,list_commits,"{""repo"": ""public-website""}",benign_acme_Scheduler_Bot_1
2026-07-01T09:00:00,85,Scheduler Bot@acme,BENIGN,OK,list_commits,"{""repo"": ""public-website""}",benign_acme_Scheduler_Bot_1
2026-07-01T09:00:00,86,Scheduler Bot@acme,BENIGN,OK,get_issue,"{""repo"": ""internal-docs""}",benign_acme_Scheduler_Bot_1
2026-07-01T09:00:00,87,Scheduler Bot@acme,BENIGN,OK,get_issue,"{""repo"": ""public-website""}",benign_acme_Scheduler_Bot_2
2026-07-01T09:00:00,88,Scheduler Bot@acme,BENIGN,OK,search_repositories,"{""repo"": ""public-website""}",benign_acme_Scheduler_Bot_2
2026-07-01T09:00:00,89,Scheduler Bot@acme,BENIGN,OK,get_issue,"{""repo"": ""internal-docs""}",benign_acme_Scheduler_Bot_2
2026-07-01T09:00:00,90,Scheduler Bot@acme,BENIGN,OK,get_issue,"{""repo"": ""internal-docs""}",benign_acme_Scheduler_Bot_2
2026-07-01T09:00:00,91,Scheduler Bot@acme,BENIGN,OK,fork_repository,"{""repo"": ""public-website""}",benign_acme_Scheduler_Bot_2
2026-07-01T09:00:00,92,Scheduler Bot@acme,BENIGN,OK,get_file_contents,"{""repo"": ""public-website""}",benign_acme_Scheduler_Bot_3
2026-07-01T09:00:00,93,Scheduler Bot@acme,BENIGN,OK,get_file_contents,"{""repo"": ""public-website""}",benign_acme_Scheduler_Bot_3
2026-07-01T09:00:00,94,Scheduler Bot@acme,BENIGN,OK,search_repositories,"{""repo"": ""public-website""}",benign_acme_Scheduler_Bot_4
2026-07-01T09:00:00,95,Scheduler Bot@acme,BENIGN,OK,get_file_contents,"{""repo"": ""public-website""}",benign_acme_Scheduler_Bot_4
2026-07-01T09:00:00,96,Scheduler Bot@acme,BENIGN,OK,create_issue,"{""repo"": ""public-website"", ""title"": ""Docs: clarify auth setup"", ""body"": ""Repro steps attached; happens ~1 in 20 runs.""}",benign_acme_Scheduler_Bot_4
2026-07-01T09:00:00,97,Scheduler Bot@acme,BENIGN,OK,search_repositories,"{""repo"": ""internal-docs""}",benign_acme_Scheduler_Bot_5
2026-07-01T09:00:00,98,Scheduler Bot@acme,BENIGN,OK,search_repositories,"{""repo"": ""public-website""}",benign_acme_Scheduler_Bot_5
2026-07-01T09:00:00,99,Scheduler Bot@acme,BENIGN,OK,get_issue,"{""repo"": ""internal-docs""}",benign_acme_Scheduler_Bot_5
2026-07-01T09:00:00,100,Scheduler Bot@acme,BENIGN,OK,list_commits,"{""repo"": ""public-website""}",benign_acme_Scheduler_Bot_5
2026-07-01T09:00:00,101,Scheduler Bot@acme,BENIGN,OK,search_repositories,"{""repo"": ""public-website""}",benign_acme_Scheduler_Bot_5
2026-07-01T09:00:00,102,Scheduler Bot@acme,BENIGN,OK,push_files,"{""repo"": ""internal-docs"", ""path"": ""config/app.yaml"", ""message"": ""fix: guard empty response"", ""content"": ""def handler(event):\n    return {'ok': True}\n""}",benign_acme_Scheduler_Bot_5
2026-07-01T09:00:00,103,Analyst Bot@acme,MISUSE,OK,list_commits,"{""repo"": ""public-website""}",misuse_low_acme_Analyst_Bot_0
2026-07-01T09:00:00,104,Analyst Bot@acme,MISUSE,OK,fork_repository,"{""repo"": ""public-website"", ""_mistake"": ""low: minor slip on a low-value asset \u2014 forked the repo to the wrong place""}",misuse_low_acme_Analyst_Bot_0
2026-07-01T09:00:00,105,Ops Engineer@acme,MISUSE,OK,get_issue,"{""repo"": ""public-website""}",misuse_low_acme_Ops_Engineer_1
2026-07-01T09:00:00,106,Ops Engineer@acme,MISUSE,OK,list_commits,"{""repo"": ""public-website""}",misuse_low_acme_Ops_Engineer_1
2026-07-01T09:00:00,107,Ops Engineer@acme,MISUSE,OK,search_repositories,"{""repo"": ""public-website""}",misuse_low_acme_Ops_Engineer_1
2026-07-01T09:00:00,108,Ops Engineer@acme,MISUSE,OK,push_files,"{""repo"": ""public-website"", ""path"": ""config/app.yaml"", ""message"": ""docs: update README"", ""content"": ""def handler(event):\n    return {'ok': True}\n"", ""_mistake"": ""low: minor slip on a low-value asset \u2014 overwrote the wrong file""}",misuse_low_acme_Ops_Engineer_1
2026-07-01T09:00:00,109,Support Agent@acme,MISUSE,OK,search_repositories,"{""repo"": ""internal-docs""}",misuse_low_acme_Support_Agent_2
2026-07-01T09:00:00,110,Support Agent@acme,MISUSE,OK,list_commits,"{""repo"": ""public-website""}",misuse_low_acme_Support_Agent_2
2026-07-01T09:00:00,111,Support Agent@acme,MISUSE,OK,search_repositories,"{""repo"": ""internal-docs""}",misuse_low_acme_Support_Agent_2
2026-07-01T09:00:00,112,Support Agent@acme,MISUSE,OK,create_issue,"{""repo"": ""public-website"", ""title"": ""Bump dependency for CVE-2026-1337"", ""body"": ""Customer report; see linked thread for context."", ""_mistake"": ""low: minor slip on a low-value asset \u2014 filed the note on the wrong repo""}",misuse_low_acme_Support_Agent_2
2026-07-01T09:00:00,113,Support Agent@acme,MISUSE,OK,get_issue,"{""repo"": ""internal-docs""}",misuse_medium_acme_Support_Agent_3
2026-07-01T09:00:00,114,Support Agent@acme,MISUSE,OK,get_file_contents,"{""repo"": ""public-website""}",misuse_medium_acme_Support_Agent_3
2026-07-01T09:00:00,115,Support Agent@acme,MISUSE,OK,list_commits,"{""repo"": ""public-website""}",misuse_medium_acme_Support_Agent_3
2026-07-01T09:00:00,116,Support Agent@acme,MISUSE,OK,fork_repository,"{""repo"": ""internal-docs"", ""_mistake"": ""medium: wrong mid-sensitivity target / broader scope than meant \u2014 forked the repo to the wrong place""}",misuse_medium_acme_Support_Agent_3
2026-07-01T09:00:00,117,Analyst Bot@acme,MISUSE,OK,get_issue,"{""repo"": ""public-website""}",misuse_high_acme_Analyst_Bot_4
2026-07-01T09:00:00,118,Analyst Bot@acme,MISUSE,OK,search_repositories,"{""repo"": ""internal-docs""}",misuse_high_acme_Analyst_Bot_4
2026-07-01T09:00:00,119,Analyst Bot@acme,MISUSE,OK,delete_file,"{""repo"": ""ml-research"", ""_mistake"": ""high: high-impact accident on a crown asset \u2014 deleted the wrong item""}",misuse_high_acme_Analyst_Bot_4
2026-07-01T09:00:00,120,Ops Engineer@acme,MISUSE,OK,get_file_contents,"{""repo"": ""public-website""}",misuse_low_acme_Ops_Engineer_5
2026-07-01T09:00:00,121,Ops Engineer@acme,MISUSE,OK,create_pull_request,"{""repo"": ""public-website"", ""title"": ""Add integration test for invites"", ""head"": ""feature/pagination"", ""base"": ""main"", ""_mistake"": ""low: minor slip on a low-value asset \u2014 changed the wrong thing""}",misuse_low_acme_Ops_Engineer_5
2026-07-01T09:00:00,122,Support Agent@acme,MISUSE,OK,get_file_contents,"{""repo"": ""internal-docs""}",misuse_high_acme_Support_Agent_6
2026-07-01T09:00:00,123,Support Agent@acme,MISUSE,OK,get_issue,"{""repo"": ""internal-docs""}",misuse_high_acme_Support_Agent_6
2026-07-01T09:00:00,124,Support Agent@acme,MISUSE,OK,list_commits,"{""repo"": ""public-website""}",misuse_high_acme_Support_Agent_6
2026-07-01T09:00:00,125,Support Agent@acme,MISUSE,OK,delete_file,"{""repo"": ""payments-service"", ""_mistake"": ""high: high-impact accident on a crown asset \u2014 deleted the wrong item""}",misuse_high_acme_Support_Agent_6
2026-07-01T09:00:00,126,Support Agent@acme,MISUSE,OK,get_issue,"{""repo"": ""internal-docs""}",misuse_high_acme_Support_Agent_7
2026-07-01T09:00:00,127,Support Agent@acme,MISUSE,OK,delete_file,"{""repo"": ""backend-api"", ""_mistake"": ""high: high-impact accident on a crown asset \u2014 deleted the wrong item""}",misuse_high_acme_Support_Agent_7
2026-07-01T09:00:00,128,Support Agent@acme,MISUSE,OK,get_issue,"{""repo"": ""internal-docs""}",misuse_medium_acme_Support_Agent_8
2026-07-01T09:00:00,129,Support Agent@acme,MISUSE,OK,get_issue,"{""repo"": ""public-website""}",misuse_medium_acme_Support_Agent_8
2026-07-01T09:00:00,130,Support Agent@acme,MISUSE,OK,create_or_update_file,"{""repo"": ""internal-docs"", ""path"": ""docs/setup.md"", ""message"": ""test: cover edge case"", ""content"": ""def handler(event):\n    return {'ok': True}\n"", ""_mistake"": ""medium: wrong mid-sensitivity target / broader scope than meant \u2014 overwrote the wrong file""}",misuse_medium_acme_Support_Agent_8
2026-07-01T09:00:00,131,Analyst Bot@acme,MISUSE,OK,get_issue,"{""repo"": ""internal-docs""}",misuse_low_acme_Analyst_Bot_9
2026-07-01T09:00:00,132,Analyst Bot@acme,MISUSE,OK,list_commits,"{""repo"": ""public-website""}",misuse_low_acme_Analyst_Bot_9
2026-07-01T09:00:00,133,Analyst Bot@acme,MISUSE,OK,fork_repository,"{""repo"": ""public-website"", ""_mistake"": ""low: minor slip on a low-value asset \u2014 forked the repo to the wrong place""}",misuse_low_acme_Analyst_Bot_9
2026-07-01T09:00:00,134,Ops Engineer@acme,MISUSE,OK,get_file_contents,"{""repo"": ""public-website""}",misuse_medium_acme_Ops_Engineer_10
2026-07-01T09:00:00,135,Ops Engineer@acme,MISUSE,OK,create_or_update_file,"{""repo"": ""internal-docs"", ""path"": ""README.md"", ""message"": ""chore: tidy imports"", ""content"": ""# Updated notes\nSee CONTRIBUTING for the release steps.\n"", ""_mistake"": ""medium: wrong mid-sensitivity target / broader scope than meant \u2014 overwrote the wrong file""}",misuse_medium_acme_Ops_Engineer_10
2026-07-01T09:00:00,136,Scheduler Bot@acme,MISUSE,OK,list_commits,"{""repo"": ""public-website""}",misuse_low_acme_Scheduler_Bot_11
2026-07-01T09:00:00,137,Scheduler Bot@acme,MISUSE,OK,create_pull_request,"{""repo"": ""public-website"", ""title"": ""Fix null-deref in parser"", ""head"": ""fix/parser"", ""base"": ""main"", ""_mistake"": ""low: minor slip on a low-value asset \u2014 changed the wrong thing""}",misuse_low_acme_Scheduler_Bot_11
2026-07-01T09:00:00,138,Scheduler Bot@acme,MALICIOUS,OK,get_issue,"{""repo"": ""public-website""}",insider_acme_Scheduler_Bot_0
2026-07-01T09:00:00,139,Scheduler Bot@acme,MALICIOUS,OK,get_issue,"{""repo"": ""payments-service""}",insider_acme_Scheduler_Bot_0
2026-07-01T09:00:00,140,Scheduler Bot@acme,MALICIOUS,OK,push_files,"{""repo"": ""payments-service""}",insider_acme_Scheduler_Bot_0
2026-07-01T09:00:00,141,Analyst Bot@globex,BENIGN,OK,search_repositories,"{""repo"": ""internal-docs""}",benign_globex_Analyst_Bot_0
2026-07-01T09:00:00,142,Analyst Bot@globex,BENIGN,OK,list_commits,"{""repo"": ""internal-docs""}",benign_globex_Analyst_Bot_0
2026-07-01T09:00:00,143,Analyst Bot@globex,BENIGN,OK,get_issue,"{""repo"": ""internal-docs""}",benign_globex_Analyst_Bot_0
2026-07-01T09:00:00,144,Analyst Bot@globex,BENIGN,OK,search_repositories,"{""repo"": ""public-website""}",benign_globex_Analyst_Bot_0
2026-07-01T09:00:00,145,Analyst Bot@globex,BENIGN,OK,get_issue,"{""repo"": ""public-website""}",benign_globex_Analyst_Bot_0
2026-07-01T09:00:00,146,Analyst Bot@globex,BENIGN,OK,create_pull_request,"{""repo"": ""internal-docs"", ""title"": ""Add integration test for invites"", ""head"": ""chore/deps"", ""base"": ""main""}",benign_globex_Analyst_Bot_0
2026-07-01T09:00:00,147,Analyst Bot@globex,BENIGN,OK,get_issue,"{""repo"": ""internal-docs""}",benign_globex_Analyst_Bot_1
2026-07-01T09:00:00,148,Analyst Bot@globex,BENIGN,OK,search_repositories,"{""repo"": ""public-website""}",benign_globex_Analyst_Bot_1
2026-07-01T09:00:00,149,Analyst Bot@globex,BENIGN,OK,list_commits,"{""repo"": ""internal-docs""}",benign_globex_Analyst_Bot_1
2026-07-01T09:00:00,150,Analyst Bot@globex,BENIGN,OK,get_issue,"{""repo"": ""public-website""}",benign_globex_Analyst_Bot_1
2026-07-01T09:00:00,151,Analyst Bot@globex,BENIGN,OK,get_file_contents,"{""repo"": ""public-website""}",benign_globex_Analyst_Bot_1
2026-07-01T09:00:00,152,Analyst Bot@globex,BENIGN,OK,push_files,"{""repo"": ""public-website"", ""path"": ""docs/setup.md"", ""message"": ""test: cover edge case"", ""content"": ""# Updated notes\nSee CONTRIBUTING for the release steps.\n""}",benign_globex_Analyst_Bot_1
2026-07-01T09:00:00,153,Analyst Bot@globex,BENIGN,OK,list_commits,"{""repo"": ""internal-docs""}",benign_globex_Analyst_Bot_2
2026-07-01T09:00:00,154,Analyst Bot@globex,BENIGN,OK,get_issue,"{""repo"": ""internal-docs""}",benign_globex_Analyst_Bot_2
2026-07-01T09:00:00,155,Analyst Bot@globex,BENIGN,OK,search_repositories,"{""repo"": ""public-website""}",benign_globex_Analyst_Bot_2
2026-07-01T09:00:00,156,Analyst Bot@globex,BENIGN,OK,get_file_contents,"{""repo"": ""internal-docs""}",benign_globex_Analyst_Bot_3
2026-07-01T09:00:00,157,Analyst Bot@globex,BENIGN,OK,get_file_contents,"{""repo"": ""public-website""}",benign_globex_Analyst_Bot_3
2026-07-01T09:00:00,158,Analyst Bot@globex,BENIGN,OK,get_file_contents,"{""repo"": ""public-website""}",benign_globex_Analyst_Bot_3
2026-07-01T09:00:00,159,Analyst Bot@globex,BENIGN,OK,fork_repository,"{""repo"": ""public-website""}",benign_globex_Analyst_Bot_3
2026-07-01T09:00:00,160,Support Agent@globex,BENIGN,OK,get_issue,"{""repo"": ""internal-docs""}",benign_globex_Support_Agent_0
2026-07-01T09:00:00,161,Support Agent@globex,BENIGN,OK,search_repositories,"{""repo"": ""public-website""}",benign_globex_Support_Agent_0
2026-07-01T09:00:00,162,Support Agent@globex,BENIGN,OK,search_repositories,"{""repo"": ""internal-docs""}",benign_globex_Support_Agent_0
2026-07-01T09:00:00,163,Support Agent@globex,BENIGN,OK,get_file_contents,"{""repo"": ""internal-docs""}",benign_globex_Support_Agent_0
2026-07-01T09:00:00,164,Support Agent@globex,BENIGN,OK,get_issue,"{""repo"": ""public-website""}",benign_globex_Support_Agent_0
2026-07-01T09:00:00,165,Support Agent@globex,BENIGN,OK,list_commits,"{""repo"": ""public-website""}",benign_globex_Support_Agent_1
2026-07-01T09:00:00,166,Support Agent@globex,BENIGN,OK,list_commits,"{""repo"": ""public-website""}",benign_globex_Support_Agent_1
2026-07-01T09:00:00,167,Support Agent@globex,BENIGN,OK,get_issue,"{""repo"": ""public-website""}",benign_globex_Support_Agent_1
