server,mcp_kind,asset,asset_sensitivity,asset_description,tool,tool_impact,tool_description,blast_radius,blast_escape,cell_score
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,get_file_contents,3,Get the contents of a file or directory from a GitHub repository,2,none,18.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,push_files,4,Push multiple files to a GitHub repository in a single commit,3,none,36.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,create_issue,4,Create a new issue in a GitHub repository,1,none,12.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,create_pull_request,4,Create a new pull request in a GitHub repository,1,none,12.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,fork_repository,4,Fork a GitHub repository to your account or specified organization,4,none,48.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,create_branch,4,Create a new branch in a GitHub repository,1,none,12.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,list_commits,2,Get list of commits of a branch in a GitHub repository,2,none,12.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,list_issues,2,List issues in a GitHub repository with filtering options,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,add_issue_comment,4,Add a comment to an existing issue,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,search_code,3,Search for code across GitHub repositories,2,none,18.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,search_issues,2,Search for issues and pull requests across GitHub repositories,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,search_users,2,Search for users on GitHub,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,get_pull_request,3,Get details of a specific pull request,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,list_pull_requests,2,List and filter repository pull requests,2,none,12.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,create_pull_request_review,4,Create a review on a pull request,1,none,12.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,merge_pull_request,5,Merge a pull request,3,none,45.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,get_pull_request_files,3,Get the list of files changed in a pull request,2,none,18.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,get_pull_request_status,3,Get the combined status of all status checks for a pull request,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,3,none,45.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,get_pull_request_comments,3,Get the review comments on a pull request,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,get_pull_request_reviews,3,Get the reviews on a pull request,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,create_or_update_file,5,Create or update a single file in a GitHub repository,1,none,20.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,get_file_contents,3,Get the contents of a file or directory from a GitHub repository,1,none,12.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,push_files,4,Push multiple files to a GitHub repository in a single commit,3,none,48.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,create_issue,4,Create a new issue in a GitHub repository,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,create_pull_request,4,Create a new pull request in a GitHub repository,1,none,16.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,fork_repository,4,Fork a GitHub repository to your account or specified organization,4,none,64.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,create_branch,4,Create a new branch in a GitHub repository,2,none,32.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,list_commits,2,Get list of commits of a branch in a GitHub repository,1,none,8.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,list_issues,2,List issues in a GitHub repository with filtering options,2,none,16.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,add_issue_comment,4,Add a comment to an existing issue,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,search_code,3,Search for code across GitHub repositories,2,none,24.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,search_issues,2,Search for issues and pull requests across GitHub repositories,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,search_users,2,Search for users on GitHub,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,get_pull_request,3,Get details of a specific pull request,1,none,12.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,list_pull_requests,2,List and filter repository pull requests,2,none,16.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,create_pull_request_review,4,Create a review on a pull request,1,none,16.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,merge_pull_request,5,Merge a pull request,4,none,80.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,get_pull_request_files,3,Get the list of files changed in a pull request,1,none,12.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,get_pull_request_status,3,Get the combined status of all status checks for a pull request,1,none,12.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,2,none,40.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,get_pull_request_comments,3,Get the review comments on a pull request,1,none,12.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,get_pull_request_reviews,3,Get the reviews on a pull request,1,none,12.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,create_or_update_file,5,Create or update a single file in a GitHub repository,2,none,50.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,get_file_contents,3,Get the contents of a file or directory from a GitHub repository,5,b,75.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,push_files,4,Push multiple files to a GitHub repository in a single commit,4,none,80.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,create_issue,4,Create a new issue in a GitHub repository,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,create_pull_request,4,Create a new pull request in a GitHub repository,1,none,20.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,fork_repository,4,Fork a GitHub repository to your account or specified organization,4,none,80.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,create_branch,4,Create a new branch in a GitHub repository,1,none,20.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,list_commits,2,Get list of commits of a branch in a GitHub repository,1,none,10.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,list_issues,2,List issues in a GitHub repository with filtering options,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,add_issue_comment,4,Add a comment to an existing issue,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,search_code,3,Search for code across GitHub repositories,5,b,75.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,search_issues,2,Search for issues and pull requests across GitHub repositories,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,search_users,2,Search for users on GitHub,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,get_pull_request,3,Get details of a specific pull request,1,none,15.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,list_pull_requests,2,List and filter repository pull requests,2,none,20.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,create_pull_request_review,4,Create a review on a pull request,3,none,60.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,merge_pull_request,5,Merge a pull request,4,none,100.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,get_pull_request_files,3,Get the list of files changed in a pull request,2,none,30.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,get_pull_request_status,3,Get the combined status of all status checks for a pull request,1,none,15.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,4,none,100.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,get_pull_request_comments,3,Get the review comments on a pull request,1,none,15.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,get_pull_request_reviews,3,Get the reviews on a pull request,1,none,15.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",create_or_update_file,5,Create or update a single file in a GitHub repository,5,b,125.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",get_file_contents,3,Get the contents of a file or directory from a GitHub repository,5,b,75.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",push_files,4,Push multiple files to a GitHub repository in a single commit,5,b,100.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",create_issue,4,Create a new issue in a GitHub repository,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",create_pull_request,4,Create a new pull request in a GitHub repository,3,none,60.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",fork_repository,4,Fork a GitHub repository to your account or specified organization,4,none,80.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",create_branch,4,Create a new branch in a GitHub repository,2,none,40.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",list_commits,2,Get list of commits of a branch in a GitHub repository,2,none,20.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",list_issues,2,List issues in a GitHub repository with filtering options,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",add_issue_comment,4,Add a comment to an existing issue,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",search_code,3,Search for code across GitHub repositories,2,none,30.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",search_issues,2,Search for issues and pull requests across GitHub repositories,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",search_users,2,Search for users on GitHub,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",get_pull_request,3,Get details of a specific pull request,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",list_pull_requests,2,List and filter repository pull requests,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",create_pull_request_review,4,Create a review on a pull request,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",merge_pull_request,5,Merge a pull request,5,b,125.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",get_pull_request_files,3,Get the list of files changed in a pull request,5,b,75.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",get_pull_request_status,3,Get the combined status of all status checks for a pull request,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,5,b,125.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",get_pull_request_comments,3,Get the review comments on a pull request,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",get_pull_request_reviews,3,Get the reviews on a pull request,,none,
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,create_or_update_file,5,Create or update a single file in a GitHub repository,1,none,20.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,get_file_contents,3,Get the contents of a file or directory from a GitHub repository,2,none,24.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,push_files,4,Push multiple files to a GitHub repository in a single commit,3,none,48.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,create_issue,4,Create a new issue in a GitHub repository,1,none,16.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,create_pull_request,4,Create a new pull request in a GitHub repository,1,none,16.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,fork_repository,4,Fork a GitHub repository to your account or specified organization,3,none,48.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,create_branch,4,Create a new branch in a GitHub repository,2,none,32.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,list_commits,2,Get list of commits of a branch in a GitHub repository,1,none,8.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,list_issues,2,List issues in a GitHub repository with filtering options,2,none,16.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,add_issue_comment,4,Add a comment to an existing issue,1,none,16.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,search_code,3,Search for code across GitHub repositories,2,none,24.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,search_issues,2,Search for issues and pull requests across GitHub repositories,2,none,16.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,search_users,2,Search for users on GitHub,,none,
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,get_pull_request,3,Get details of a specific pull request,1,none,12.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,list_pull_requests,2,List and filter repository pull requests,2,none,16.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,create_pull_request_review,4,Create a review on a pull request,1,none,16.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,merge_pull_request,5,Merge a pull request,3,none,60.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,get_pull_request_files,3,Get the list of files changed in a pull request,2,none,24.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,get_pull_request_status,3,Get the combined status of all status checks for a pull request,1,none,12.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,3,none,60.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,get_pull_request_comments,3,Get the review comments on a pull request,1,none,12.0
github:real,code repository management,ml-research,4,source repository — proprietary ML research and model weights pointers,get_pull_request_reviews,3,Get the reviews on a pull request,1,none,12.0
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",create_or_update_file,5,Create or update a single file in a GitHub repository,4,none,80.0
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",get_file_contents,3,Get the contents of a file or directory from a GitHub repository,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",push_files,4,Push multiple files to a GitHub repository in a single commit,4,none,64.0
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",create_issue,4,Create a new issue in a GitHub repository,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",create_pull_request,4,Create a new pull request in a GitHub repository,2,none,32.0
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",fork_repository,4,Fork a GitHub repository to your account or specified organization,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",create_branch,4,Create a new branch in a GitHub repository,1,none,16.0
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",list_commits,2,Get list of commits of a branch in a GitHub repository,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",list_issues,2,List issues in a GitHub repository with filtering options,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",add_issue_comment,4,Add a comment to an existing issue,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",search_code,3,Search for code across GitHub repositories,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",search_issues,2,Search for issues and pull requests across GitHub repositories,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",search_users,2,Search for users on GitHub,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",get_pull_request,3,Get details of a specific pull request,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",list_pull_requests,2,List and filter repository pull requests,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",create_pull_request_review,4,Create a review on a pull request,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",merge_pull_request,5,Merge a pull request,4,none,80.0
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",get_pull_request_files,3,Get the list of files changed in a pull request,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",get_pull_request_status,3,Get the combined status of all status checks for a pull request,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,3,none,60.0
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",get_pull_request_comments,3,Get the review comments on a pull request,,none,
github:real,code repository management,branch-heads,4,"mutable state: branch heads and commit history — file writes, pushes and merges rewrite what CI builds and what reviewers see as the current code",get_pull_request_reviews,3,Get the reviews on a pull request,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",create_or_update_file,5,Create or update a single file in a GitHub repository,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",get_file_contents,3,Get the contents of a file or directory from a GitHub repository,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",push_files,4,Push multiple files to a GitHub repository in a single commit,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",create_issue,4,Create a new issue in a GitHub repository,1,none,16.0
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",create_pull_request,4,Create a new pull request in a GitHub repository,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",fork_repository,4,Fork a GitHub repository to your account or specified organization,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",create_branch,4,Create a new branch in a GitHub repository,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",list_commits,2,Get list of commits of a branch in a GitHub repository,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",list_issues,2,List issues in a GitHub repository with filtering options,2,none,16.0
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",update_issue,4,Update an existing issue in a GitHub repository,2,none,32.0
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",add_issue_comment,4,Add a comment to an existing issue,1,none,16.0
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",search_code,3,Search for code across GitHub repositories,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",search_issues,2,Search for issues and pull requests across GitHub repositories,2,none,16.0
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",search_users,2,Search for users on GitHub,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",get_issue,3,Get details of a specific issue in a GitHub repository.,1,none,12.0
